"fips","gini_cnty","income_cnty","black_cnty","pop_cnty","perc_bush"
72097,58.6,1.3538,4.39075,9.3697,NA
72099,53.4,1.2282,1.72141,4.4266,NA
72101,52,1.296,2.12994,3.263,NA
72103,50.2,1.5493,6.89073,2.4279,NA
72105,47.1,1.427,0.841515,2.9946,NA
72107,48.1,1.3395,1.23477,2.4782,NA
72109,51,1.378,14.5493,2.0001,NA
72111,50.3,1.4771,3.08701,2.9284,NA
72113,55.1,1.6774,4.77228,18.0312,NA
72115,51.6,1.2045,2.44637,2.7878,NA
72117,51.6,1.5232,7.42323,1.6381,NA
72119,46.4,2.143,11.8521,5.6294,NA
72121,47.5,1.5943,1.73002,2.7572,NA
72123,51.3,1.3192,6.86036,3.2112,NA
72125,50.2,1.4588,1.98941,3.7599,NA
72127,57.9,2.3749,16.466,42.4652,NA
72129,47.7,1.6885,3.44695,4.4358,NA
72131,52.4,1.1863,2.23394,4.7584,NA
72133,53.7,1.6965,6.28261,2.2809,NA
72135,51.3,2.4831,4.86116,7.9734,NA
72137,46.4,2.3655,9.19863,9.4862,NA
72139,49.2,3.1095,7.67902,8.5675,NA
72141,50,1.3367,1.68775,3.4543,NA
72143,52.3,1.704,7.54545,3.9547,NA
72145,56,1.6924,3.32456,6.458,NA
72147,45.9,1.491,18.0736,0.924,NA
72149,49.1,1.4961,1.86997,3.0054,NA
72151,46.4,1.6327,7.92576,4.0463,NA
72153,53,1.3741,1.88534,4.8214,NA
